ORPHA:797	ICD-10:D86.0
ORPHA:797	ICD-10:D86.1
ORPHA:797	ICD-10:D86.2
ORPHA:797	ICD-10:D86.3
ORPHA:797	ICD-10:D86.8
ORPHA:797	ICD-10:D86.9
ORPHA:10	ICD-10:Q98.8
ORPHA:100	ICD-10:G11.3
ORPHA:1000	ICD-10:E70.3
ORPHA:100006	ICD-10:E85.4+
ORPHA:100006	ICD-10:I68.0*
ORPHA:100008	ICD-10:E85.4+
ORPHA:100008	ICD-10:I68.0*
ORPHA:100011	ICD-10:Q04.3
ORPHA:100012	ICD-10:Q04.3
ORPHA:100013	ICD-10:Q04.3
ORPHA:100014	ICD-10:Q04.3
ORPHA:100015	ICD-10:Q04.3
ORPHA:100016	ICD-10:Q04.3
ORPHA:100031	ICD-10:K00.5
ORPHA:100032	ICD-10:K00.5
ORPHA:100033	ICD-10:K00.5
ORPHA:100034	ICD-10:K00.5
ORPHA:100043	ICD-10:G60.0
ORPHA:100044	ICD-10:G60.0
ORPHA:100045	ICD-10:G60.0
ORPHA:100046	ICD-10:G60.0
ORPHA:100047	ICD-10:Q39.8
ORPHA:100048	ICD-10:Q39.8
ORPHA:100050	ICD-10:D84.1
ORPHA:100051	ICD-10:D84.1
ORPHA:100054	ICD-10:D84.1
ORPHA:100069	ICD-10:G31.0
ORPHA:100070	ICD-10:G31.0
ORPHA:100071	ICD-10:Q92.1
ORPHA:100094	ICD-10:D44.8
ORPHA:1001	ICD-10:Q93.5
ORPHA:1003	ICD-10:Q87.2
ORPHA:1005	ICD-10:Q87.8
ORPHA:1008	ICD-10:Q87.8
ORPHA:100924	ICD-10:E80.2
ORPHA:100976	ICD-10:Q80.2
ORPHA:100978	ICD-10:Q87.5
ORPHA:100979	ICD-10:G11.4
ORPHA:100980	ICD-10:G11.4
ORPHA:100981	ICD-10:G11.4
ORPHA:100982	ICD-10:G11.4
ORPHA:100984	ICD-10:G11.4
ORPHA:100985	ICD-10:G11.4
ORPHA:100986	ICD-10:G11.4
ORPHA:100988	ICD-10:G11.4
ORPHA:100989	ICD-10:G11.4
ORPHA:100991	ICD-10:G11.4
ORPHA:100993	ICD-10:G11.4
ORPHA:100994	ICD-10:G11.4
ORPHA:100995	ICD-10:G11.4
ORPHA:100996	ICD-10:G11.4
ORPHA:100997	ICD-10:G11.4
ORPHA:100998	ICD-10:G11.4
ORPHA:100999	ICD-10:G11.4
ORPHA:101	ICD-10:G11.8
ORPHA:1010	ICD-10:Q82.8
ORPHA:101000	ICD-10:G11.4
ORPHA:101001	ICD-10:G11.4
ORPHA:101003	ICD-10:G11.4
ORPHA:101004	ICD-10:G11.4
ORPHA:101005	ICD-10:G11.4
ORPHA:101006	ICD-10:G11.4
ORPHA:101007	ICD-10:G11.4
ORPHA:101008	ICD-10:G11.4
ORPHA:101009	ICD-10:G11.4
ORPHA:101010	ICD-10:G11.4
ORPHA:101011	ICD-10:G11.4
ORPHA:101016	ICD-10:I45.8
ORPHA:101028	ICD-10:E74.8
ORPHA:101029	ICD-10:Q04.8
ORPHA:101030	ICD-10:Q04.8
ORPHA:101041	ICD-10:D68.2
ORPHA:101049	ICD-10:E83.5
ORPHA:101050	ICD-10:E83.5
ORPHA:101063	ICD-10:Q89.3
ORPHA:101068	ICD-10:H18.5
ORPHA:101070	ICD-10:Q04.3
ORPHA:101071	ICD-10:Q04.3
ORPHA:101075	ICD-10:G60.0
ORPHA:101076	ICD-10:G60.0
ORPHA:101077	ICD-10:G60.0
ORPHA:101078	ICD-10:G60.0
ORPHA:101081	ICD-10:G60.0
ORPHA:101082	ICD-10:G60.0
ORPHA:101083	ICD-10:G60.0
ORPHA:101084	ICD-10:G60.0
ORPHA:101085	ICD-10:G60.0
ORPHA:101088	ICD-10:D80.5
